,Unnamed: 0,Compound,Tc
1213,4905,Al0.25Cr0.75,0
1214,4907,Y91Co6.95Pd0.05,0
1215,4920,Nb1C0.96,0
1216,4923,Sm1Fe0.6Zn0.4As1F0.2O0.8,0
1217,4925,Ce0.225Yb0.775Co1In5,0
1218,4932,Ca1.9Na0.1Cu1Br1Cl1O2,0
1219,4940,Pt3Sc1,0
1220,4943,Os0.3Ta0.7,0
1221,4947,Sr1Fe1.92Ni0.08As2,0
1222,4948,Y0.2Pr0.8Ni2B2C1,0
1223,4954,Y0.4Pr0.6Ba2Cu3O6.92,0
1224,4961,La1Ba1.5Ca0.5Cu3O6.8,0
1225,4963,La0.3Pr0.7Ba1.5Sr0.5Cu3O6.945,0
1226,4971,Co1P1,0
1227,4974,Pr1Ba2Cu2Co1O7.33,0
1228,4977,Bi2Sr2Ca1Cu2O8.051,0
1229,4980,La1.25Sr0.75Cu0.7Mn0.3O4,0
1230,4983,Hf0.04Nb0.32Ti0.64,0
1231,4984,Pd1Sc2,0
1232,4985,Be13Zr1,0
1233,4986,Nb1Pt2.58Ru0.42,0
1234,4992,Ge2Ta1,0
1235,4994,Sr1Fe1.7Ni0.3As2,0
1236,4995,C1Ca3Cu2O7,0
1237,5004,Y1Ba2Cu2.91Zn0.09O6.44,0
1238,5005,Ba1Fe1Ni1As2,0
1239,5012,Y2I0.2Br1.8C2,0
1240,5015,Ba1Fe2As1.96P0.04,0
1241,5017,Dy2Fe3Si5,0
1242,5030,Ru1S2,0
1243,5032,Os0.2Rh0.8,0
1244,5038,La1.5Ba1.5Cu3O6.884,0
1245,5041,In2Te1,0
1246,5047,Pr1Ru4B4,0
1247,5049,Y0.4Eu0.6Ba2Cu3O7,0
1248,5050,La2Cu0.98Zn0.02O4,0
1249,5051,S1W1,0
1250,5054,Gd1Sn3,0
1251,5057,Sn18.39Er4.61Rh6,0
1252,5065,Sr1Fe1.7Mn0.3As2,0
1253,5070,La2Ni1O4.067,0
1254,5073,Ce1Cu6,0
1255,5074,Fe0.97Ni0.03Se0.82,0
1256,5078,Ce1Pb1,0
1257,5081,Nd1.5Ba1.5Cu3O1Y1,0
1258,5090,P2Zr1,0
1259,5095,Zr1Fe1P1,0
1260,5102,Hg0.5Pb0.5Sr3Ba1Cu3C1O7,0
1261,5116,Sr2Cu1C0.983B0.018O5,0
1262,5125,Ce1Rh3B2,0
1263,5133,Be17Ru3,0
1264,5134,Tm1Ru1B2,0
1265,5135,Y0.9Ca0.1Ti1O3,0
1266,5136,Y0.6Ca0.4Sr2Cu2Ga1O0.92,0
1267,5137,Nb1B0.4O2,0
1268,5140,Sr2Ru0.8Ti0.2O4,0
1269,5158,Ga6Nd1,0
1270,5159,Cr3Pt1,0
1271,5161,Mo6Te8,0
1272,5180,Y2Br0.7Cl1.3C2,0
1273,5181,Ca1Rh2P2,0
1274,5183,Cr0.6Si0.4,0
1275,5185,Ca0.81Ce0.19Fe1As2,0
1276,5186,La1.65Sr0.35Cu1O4,0
1277,5188,Nb3Sn0.25Sb0.75,0
1278,5190,La1Al1.26Si0.74,0
1279,5191,Ce0.825La0.175Co1In5,0
1280,5192,La2O4,0
1281,5193,Dy2Cu1O4,0
1282,5194,La1.82Eu0.2Sr0.03Cu1O4,0
1283,5196,Pr1Ba2Cu3O6.98,0
1284,5197,Ir0.3Rh0.5Ru0.2,0
1285,5199,Bi1.5Pb0.5Sr1La1Cu1O6.295,0
1286,5208,Ho0.1Pr0.9Ba2Cu3O7,0
1287,5209,Sr0.2La0.9Gd0.9Cu1O4,0
1288,5215,Ce1Ir2B2C1,0
1289,5217,La1Ba1.5Ca0.5Cu3O6.52,0
1290,5221,Nd1.5Y0.35Ce0.15Cu1O4,0
1291,5224,Hf2Si1,0
1292,5226,Be13Mo1,0
1293,5227,Be0.977Fe0.023,0
1294,5228,La1.6Sr0.4Cu1O4,0
1295,5231,La2Cu0.5Li0.5O4,0
1296,5234,Bi1Ir2,0
1297,5243,Nd2Cu1F0.18O3.82,0
1298,5248,Dy1Pd2P2,0
1299,5255,Mo2S3,0
1300,5262,Ru0.9Sr2Dy1Cu2O7.8,0
1301,5268,Sr2Cu1C0.985B0.015O5,0
1302,5270,Y1Ba2Cu1Fe1O8,0
1303,5272,Ge0.5Ru0.5,0
1304,5282,Ni3P1,0
1305,5287,O3V2,0
1306,5289,Hg0.009Tl0.991,0
1307,5296,Mn1Ni1Zr1,0
1308,5297,Nb1N0.8C0.2,0
1309,5299,Ge3N4,0
1310,5302,Y0.25Pr0.75Sr2Cu0.2O7,0
1311,5304,Y1Ba2Cu3O6.26,0
1312,5307,La2Ru5B4,0
1313,5308,Sc3Dy2Ir4Si10,0
1314,5314,Bi2Sr2Ca1Cu2O8.077,0
1315,5321,Pr1Co2B2C1,0
1316,5324,Sr2Ru0.995Ti0.005O4,0
1317,5334,S3Sb1,0
1318,5335,Ca2Cu1Cl2.15O2,0
1319,5338,La1.8Y0.2Ba2Ca0.4Cu4.4O11.77,0
1320,5349,Ho2Ir3Si5,0
1321,5350,B4Sc1,0
1322,5351,Be12Ta1,0
1323,5363,U1Pt3B1,0
1324,5365,As1Ge1Re1,0
1325,5369,Al2U1,0
1326,5370,Ga1Th2,0
1327,5374,Bi2Sr2Ca0.2Pr0.8Cu2O8.458,0
1328,5380,Pr0.7Ce0.3Pt4Ge12,0
1329,5384,Y1Ba2Cu3F1.5O6,0
1330,5390,Nd0.5Pr0.5Ba1Ca1Cu3O7,0
1331,5400,Li1.18Ti1.82O4,0
1332,5402,Cu0.75Mo0.25Sr2Y1.3Ce0.7Cu2O8.76,0
1333,5403,Pr0.94Ce0.06Pt4Ge12,0
1334,5411,Cr0.855Fe0.045Al0.1,0
1335,5414,Sr2Nd0.7Ca0.3Cu2F1O5,0
1336,5418,La2Cu1O3.97,0
1337,5435,La1.78Sr0.22Cu0.955Ni0.045O4,0
1338,5438,La4Pb1Sb2,0
1339,5446,Fe1.049Te0.79Se0.21,0
1340,5449,Yb1Co4B4,0
1341,5457,Ru0.6Nb0.4Sr2Eu1Cu2O8,0
1342,5462,Nd1.82Ce0.18Cu1O4,0
1343,5471,Be13La1,0
1344,5473,Nd4.8Sr3.2Cu8O20,0
1345,5474,Os0.9W0.1,0
1346,5483,Be12Mn1,0
1347,5488,O3Tl2,0
1348,5489,Pu1,0
1349,5493,Tl0.36Rb0.44Fe1.56Se2,0
1350,5495,Be2Zr1,0
1351,5499,Eu0.887K0.113Fe2As2,0
1352,5506,Ce0.96Th0.04Pt3Si1,0
1353,5507,La1.815Sr0.185Cu0.965Fe0.035O4,0
1354,5511,Y2La2Ba2Cu6O14.45,0
1355,5512,Sr11Ca3Cu24O41,0
1356,5516,Sm1Co1As1O1,0
1357,5517,Sr1Fe2As1.5P0.5,0
1358,5523,Dy1Fe2Ge2,0
1359,5527,Cu1Ga2,0
1360,5528,Sr1Si1.6Ni0.4,0
1361,5537,Nd2Cu1F0.15O3.85,0
1362,5541,La1.79Sr0.21Cu1O3.99,0
1363,5542,Ce1Pd2P2,0
1364,5543,N1H3K3C60,0
1365,5544,Ni1Ti1,0
1366,5546,Gd1Fe0.95Ir0.05As1O1,0
1367,5549,Nb0.74Zr0.13Hf0.13,0
1368,5552,Si1U1,0
1369,5553,Ca0.1Ba1.65Nd1.25Cu3O6.96,0
1370,5559,Sm1.94Ce0.06Cu1O4,0
1371,5561,Fe0.97Cu0.03Se0.88,0
1372,5562,Si2Zr1,0
1373,5567,C1In1La3,0
1374,5569,La0.1Sr0.9Ti1O3,0
1375,5571,Pr1Ca1Ba1Cu3O7,0
1376,5573,Al2Sc1,0
1377,5575,Ga6Pr1,0
1378,5578,Ce1Ru4B4,0
1379,5581,La1.85Sr0.15Cu0.925Ni0.075O4,0
1380,5586,Y1Ba1.78Sr0.22Cu4O8,0
1381,5595,Sr13Y1Cu24O41,0
1382,5601,U2Pt0.6Rh0.4C2,0
1383,5605,Bi2Sr2Pr1.64Ce0.36Cu2O10.27,0
1384,5609,Nb3Pb1,0
1385,5610,Sr1Ir2B2,0
1386,5614,Bi2.1Sr1.9Ca1Cu2O8.22,0
1387,5621,Cr0.045Fe0.855Al0.1,0
1388,5622,Gd0.5Pr0.5Ba2Cu3O7,0
1389,5623,Dy1Co4B4,0
1390,5628,Ce1Co0.7Ni0.3In5,0
1391,5633,K1Na2,0
1392,5642,Li1.25Ti1.75O4,0
1393,5643,Sr4V2.85T1I0.15O9.6,0
1394,5650,La0.1Pr0.9Ba2Cu3O7,0
1395,5654,Hf2In1N1,0
1396,5662,Tm1Ba2Cu3O1,0
1397,5663,Gd1.85Ce0.15Cu1O3.99,0
1398,5666,Mo0.99Si1V2.01,0
1399,5667,Y0.4Pr0.6Ba1.6Sr0.4Cu3O7,0
1400,5681,Nd1Ru3B2,0
1401,5687,Ge3Ti5,0
1402,5689,Tl1Ba2Nd1Cu2O7,0
1403,5692,Ni2Ti1Sn1,0
1404,5700,La0.9Sr0.1Rh1O3,0
1405,5702,Y1Ba2Cu2.91Zn0.09O6.56,0
1406,5706,Ce1Si2,0
1407,5709,Ca9.79La0.21Pt3Fe10As18,0
1408,5712,Y1Ba2Cu3.6Zn0.4O8,0
1409,5718,Ba1Fe1.96Cr0.04As2,0
1410,5726,Pb2Sr2Tb0.1Y0.9Cu3O8,0
1411,5727,In1Sc3,0
1412,5730,Y1Ba2Cu2.955Co0.045O7,0
1413,5735,Y1Ba2Cu2.55Co0.45O7.26,0
1414,5739,B5Mo2,0
1415,5740,U2Pt0.7Rh0.3C2,0
1416,5746,Mo3Si2,0
1417,5748,La1.35Sr0.65Cu0.6Fe0.5O4,0
1418,5754,Rh3V1,0
1419,5775,La2Cu0.92Zn0.08O4,0
1420,5777,Bi3Pt1,0
1421,5780,C16K1,0
1422,5794,Ir2.67Nb1Pt0.24,0
1423,5795,Bi1.5Pb0.5Sr2Cu1O5.959,0
1424,5796,Er1Fe4P12,0
1425,5803,K0.9O3Re1,0
1426,5808,Pb3Ba2Sr1Cu3Cl1O8,0
1427,5816,Sr2Cu2Mn1S2O2,0
1428,5823,La2Cu1O4.1,0
1429,5826,Y1Sr2Cu2.75Cr0.25O7.1,0
1430,5828,Eu2Ba2Cu2Ti2O11,0
1431,5831,Ba1.6Sr0.4Yb0.95Ca0.05Cu3O6.07,0
1432,5838,As1Rh2,0
1433,5839,Nd1.92Ce0.08Cu1O3.97,0
1434,5844,Gd0.4Pr0.6Ba2Cu3O7,0
1435,5849,N1Y1,0
1436,5851,La1.836Eu0.2Sr0.014Cu1O4,0
1437,5852,U1Co1Si1,0
1438,5856,Y2La1.4Ba2.6Cu6O14.42,0
1439,5858,Gd3Ni1,0
1440,5866,La1.99Sr0.01Cu0.992Zn0.008O4,0
1441,5867,La1.875Ba0.125Cu0.94Zn0.06O4,0
1442,5869,Bi1Co0.1Sc0.9,0
1443,5870,Bi1Os1,0
1444,5871,P1Re2,0
1445,5876,Cu1O1,0
1446,5883,La1.984Ba0.016Cu1O4,0
1447,5887,Y0.2Pr0.8Ba1Sr1Cu3O6.9,0
1448,5895,La1Ba2Cu2Nb1O8,0
1449,5898,Li0.5Nb1S2,0
1450,5900,Gd1.55Sm0.3Ce0.15Cu1O4,0
1451,5903,La1.8Sr1.2Cu2O6.213,0
1452,5904,Nd1.975Ce0.025Cu1O4,0
1453,5905,Ca1Sm1Cu1Cl1O3,0
1454,5916,Y1Ba2Cu2.94Zn0.06O6.53,0
1455,5919,Ag0.04Cd0.784Cu0.01Zn0.166,0
1456,5920,La1.98Eu0.02Cu1O4,0
1457,5923,Cr0.5Rh0.5,0
1458,5932,Fe1As1Sr2Cr1O3,0
1459,5933,Y1Ba2Cu2.6Zn0.4O6.85,0
1460,5940,Y1Ba2Cu2.97Zr0.03O6.94,0
1461,5946,Sr0.8Ca0.1Nb1O3,0
1462,5951,Al2Lu1,0
1463,5954,O3Rh2,0
1464,5955,Ca1Fe0.69Co0.31As1H1,0
1465,5966,Bi2Zr1,0
1466,5967,La1Pd3,0
1467,5972,Cu1Pb1,0
1468,5974,La0.67Ca0.33Mn1O3,0
1469,5986,Co2Lu1,0
1470,5987,Tl1Sr1.6La0.4Cu1O5,0
1471,5991,Cu2Ti1Sn1,0
1472,5995,Sm1Ba2Cu2Co1O7.12,0
1473,6000,Al0.402V0.598,0
1474,6021,Be13Rh1,0
1475,6024,Ba1Fe1.94Mn0.06As1.3P0.7,0
1476,6025,Y1Ba2Cu3O6.23,0
1477,6029,Ba1Ti2Sb1.2Sn0.8O1,0
1478,6033,Ag1Te1,0
1479,6036,Mn2.91V0.09Si1,0
1480,6050,Ni0.16Co0.64P0.2,0
1481,6055,Ba1Fe1.942Co0.048Cu0.01As2,0
1482,6061,Nd1.78Ce0.22Cu1O4,0
1483,6067,Sr4V3O9.8,0
1484,6068,La1Ni2B2C1,0
1485,6071,La1.9Sr0.1Cu0.95Mn0.05O4,0
1486,6075,Co5.2Si2V2.8,0
1487,6078,Sr0.7Ba1.3Y1Cu2.8Al0.2O6.81,0
1488,6080,Sm1.15Nb1S3.15,0
1489,6082,Nb1N1,0
1490,6085,Pt2Th1,0
1491,6089,Rb1C8,0
1492,6095,Sn1.16S5.16Ta2,0
1493,6104,P2W1,0
1494,6105,La1Fe0.95Zn0.05As1O1,0
1495,6106,Y1La0.4Ba1.6Cu3O6.65,0
1496,6108,Sm1.15Ba1.85Cu3O6.955,0
1497,6109,V0.045Cr0.855Al0.1,0
1498,6112,Ge2Nb3,0
1499,6115,Si1.9Y1,0
1500,6119,Nb0.35Ti0.64W0.01,0
1501,6121,Y1Ba2Cu2.9Zn0.1O6.82,0
1502,6132,Zr1V0.4Fe1.6,0
1503,6137,La1.955Ba0.045Cu1O4,0
1504,6151,Lu0.8Tb0.2Ru1B2,0
1505,6152,Y0.95Ca0.05Ba2Fe3O8.08,0
1506,6154,Al0.998Fe0.002,0
1507,6156,Pr1Ba1Sr1Cu3O6.94,0
1508,6159,Al1C1Cr2,0
1509,6162,Y2La1.8Ba2.2Cu6O14.54,0
1510,6170,La1Pt5,0
1511,6171,Ba1Nb2O5,0
1512,6175,La0.8Sr0.2Cu0.9Fe0.1O4,0
1513,6177,Pr5.2Sr2.8Cu8O20,0
1514,6178,Tm1Rh3B2,0
1515,6179,La1Ba2Cu2.5Co0.5O7.21,0
1516,6182,C3Cr7,0
1517,6185,Pd2Al1Y1,0
1518,6187,B6Ca1,0
1519,6188,C2Tb1,0
1520,6190,La1.85Sr0.15Cu0.8Ni0.2O4,0
1521,6193,La1.84Sr0.16Cu0.985Ni0.015O4,0
1522,6201,Tl1Ba1.8La0.2Cu1O5,0
1523,6206,K3Tl4.5C60,0
1524,6209,N1W2,0
1525,6211,Pr1Ba2Cu2.6Co0.4O7.02,0
1526,6216,Ce3Rh2Ge2,0
1527,6217,Bi2.1Sr1.9Ca1Cu2O8.28,0
1528,6219,Er1Rh3B2,0
1529,6222,Sr1Bi1S2F1,0
1530,6229,Ba1Ga2,0
1531,6233,Ag5Cd8,0
1532,6236,La1Ba1Cu1B1O5,0
1533,6245,Ho1Rh2Ru2B4,0
1534,6247,Y0.88Ca0.12Ba2Cu3O6,0
1535,6251,In1Rh1,0
1536,6252,Be0.95Ir0.05,0
1537,6254,Bi2Ce1,0
1538,6260,La1.6Ba1.4Cu2.9O6.98,0
1539,6265,La1Pt4Ge16,0
1540,6272,Cu3Si1,0
1541,6290,Y1Ba2Cu3O6.975,0
1542,6295,Sb2V1,0
1543,6296,Co1Sn2,0
1544,6298,Tb1Fe1As1O1,0
1545,6312,Er1Ba2Cu2.64Zn0.03O6.82,0
1546,6322,Au2In1Er1,0
1547,6324,Er1Ru3.5Si2,0
1548,6330,La2Ni1O4.18,0
1549,6341,Pr1.5Ce0.5Sr2Ga1Cu2O91,0
1550,6346,Mo2O5,0
1551,6350,Mo1Pt2,0
1552,6353,Pr0.4Nd0.6Os4Sb12,0
1553,6358,Pr0.6Ca0.4Fe1As1O1,0
1554,6369,Y1Ba2Cu2.43Co0.57O7.34,0
1555,6375,La1Ni1O3,0
1556,6376,Dy1Ru1B2,0
1557,6381,La0.9Sr0.1Ti1O3,0
1558,6382,Rh1Y1,0
1559,6392,Er4Os4Si13,0
1560,6394,La1.996Ba0.004Cu1O4,0
1561,6398,Nd2Ir3Si5,0
1562,6406,Bi2Sr2Ca0.1Pr0.9Cu2O8,0
1563,6407,Pt1Sc1,0
1564,6409,Tb1Ba2Cu3O6.383,0
1565,6410,Nd1.85Ce0.15Cu0.8Mn0.2O4,0
1566,6418,Er0.1Th0.9,0
1567,6419,Ca0.1La1.25Ba1.65Cu3O6.88,0
1568,6420,Y1Ba2Cu3O6.08,0
1569,6426,Ca0.85Ce0.15Fe1As2,0
1570,6427,Mn0.24Ni0.76,0
1571,6431,Ce1Ru4P12,0
1572,6432,La1.5Ba1.5Cu3O6.55,0
1573,6434,Cd0.5Mg0.5,0
1574,6435,Gd1Ba1.6Pr0.4Cu3O6.99,0
1575,6439,V0.63Cr0.27Al0.1,0
1576,6442,Y2Br0.9Cl1.1C2,0
1577,6449,Nb1Ir2.76Pt0.24,0
1578,6450,Cu1Te1,0
1579,6451,Ir1Se2,0
1580,6452,Pb2Cu0.9La1.1Cu2O8.05,0
1581,6453,La1.92Sr0.08Cu0.98Ni0.02O4,0
1582,6454,Nb3Te1,0
1583,6461,La1.983Sr0.017Cu0.95Zn0.05O4,0
1584,6463,Nd1.295Y0.555Ce0.15Cu1O4,0
1585,6464,Re0.18Si1V2.82,0
1586,6466,Ca0.86Sr0.14Cu0.96Ga0.04O2,0
1587,6467,Eu1.7575Y0.0925Ce0.15Cu1O4,0
1588,6478,Sm1,0
1589,6479,Mg1C1Ni2.97Mn0.03,0
1590,6484,Ba1Ti2Sb1Bi1O1,0
1591,6489,La1.67Sr0.33Ni1O4,0
1592,6492,P2Pd5,0
1593,6496,Tl1Sr2Tb1Cu2O7,0
1594,6499,Mo4Ru2Se8,0
1595,6500,Pr1Ba2Cu3O6,0
1596,6506,Ru1Sr1.8La0.2Gd1Cu2O8,0
1597,6513,La6.4Ca1.6Cu6.5Ni1.5O20,0
1598,6517,La1.65Sr0.35Cu0.9Mn0.1O4,0
1599,6531,Co1Sr2Y1.5Ce0.5Cu2O91,0
1600,6536,Pt2Ta1,0
1601,6538,Ni1P3,0
1602,6541,Bi0.52Pb0.32Sn0.16,0
1603,6543,Ir2U1,0
1604,6548,Be13Mg1,0
1605,6549,La1Ba2Cu2Co1O7.39,0
1606,6550,Y1Ba2Cu3O6.25,0
1607,6558,Sm1Ba2Cu3O7.06,0
1608,6560,La1.85Sr0.15Cu0.94Ti0.06O4,0
1609,6561,Nd1.9Ce0.1Cu1O4,0
1610,6563,K1Ta0.64Nb0.36O3,0
1611,6565,Pr2Ba1Cu3O7.31,0
1612,6566,C0.6Zr0.4,0
1613,6569,La2Sr0Cu1Zn0O4,0
1614,6570,Al0.1Cr0.9,0
1615,6592,Co2P1,0
1616,6603,Cu0.8Sn0.2,0
1617,6610,Ce0.975Cu2Si2,0
1618,6628,Pb2Ba2Cu2Nb1O8Cl1,0
1619,6644,Pb1Pd3,0
1620,6649,Gd0.5Pr0.5Ba2Cu3O6.79,0
1621,6650,Y0.4Tb0.6Ni2B2C1,0
1622,6657,Lu0.1Pr0.9Ba1.7Sr0.3Cu3O6.89,0
1623,6660,Pb3Sr2Cu3Br1O8,0
1624,6662,La1.84Sr0.16Cu0.975Zn0.025O4,0
1625,6663,La1Ru2.91Fe0.09Si2,0
1626,6679,Y1Ba2Cu3O6.07,0
1627,6683,Pr0.375Ce0.625Pt4Ge12,0
1628,6685,La0.85Sr1.15Ga1Cu1O4.98,0
1629,6700,C1V0.4Zr0.6,0
1630,6702,Tl1Sr2Yb1Cu2O7,0
1631,6705,La1.88Sr0.12Cu0.885Zn0.115O4,0
1632,6706,Cr0.675Fe0.225Al0.1,0
1633,6714,La1.25Dy0.75Cu1O4,0
1634,6716,Eu1.05Ba1.95Cu3O6.93,0
1635,6722,Ho1Os4P12,0
1636,6728,Y0.25Gd0.75Ni2B2C1,0
1637,6730,Y1Ba2Cu2.94Fe0.06H1.3O7,0
1638,6731,Pt5Th3,0
1639,6737,La1.8Sr0.2Ca1Cu2O5.92,0
1640,6755,La1Fe1As1H0.51O0.49,0
1641,6756,Y1Ba3Cu2O7,0
1642,6762,B6Pr0.01Y0.99,0
1643,6764,Zr1V0.8Fe1.2,0
1644,6766,Sr10Ba4Cu24O41,0
1645,6777,Bi1W1,0
1646,6785,Ce1Ir1In4.8Sn0.2,0
1647,6786,La1.4Nd0.45Sr0.15Cu1O4,0
1648,6789,La2Cu0.975Li0.025O4,0
1649,6790,Y1Ba2Cu3O6.79,0
1650,6798,La1.975Sr0.025Cu1O4,0
1651,6800,B6Tb1,0
1652,6801,Nb1Ir2.55Pt0.45,0
1653,6815,Y1Sr2Cu2.7Ti0.3O7.098,0
1654,6822,Y1Sr2Cu2.6Co0.4O6.8,0
1655,6824,Rh3U1,0
1656,6826,La1.83Sr0.17Cu0.98Ga0.02O4,0
1657,6827,La1.82Sr0.18Cu0.95Ni0.05O4,0
1658,6833,V2.01Mo0.99Si1,0
1659,6839,Nb0.67Si0.33,0
1660,6840,In0.22Pb0.57Sn0.21,0
1661,6844,Rh1Ti1,0
1662,6846,Fe2As2Sr4Sc1.2Ti1.8O8,0
1663,6850,Hg0.5Fe0.5Sr2Y0.9Ca0.1Cu2O6.75,0
1664,6855,La1.85Sr0.15Cu0.95Zn0.05O4,0
1665,6860,Eu1.25Ba1.75Cu3O6.959,0
1666,6863,Y0.2Pr0.8Ba2Cu2.7Fe0.3O7.1,0
1667,6869,Te2Th1,0
1668,6870,Ir0.85Ta0.15,0
1669,6876,Eu0.1Pr0.9Ba2Cu3O7,0
1670,6877,Si1Ta5,0
1671,6883,Ag1Zn1,0
1672,6889,Mo1Sr2Pr1.5Ce1Cu2O10,0
1673,6892,Li0.8Fe1.2S0.41H1O1,0
1674,6894,La2Sr0Cu0.85Zn0.15O4,0
1675,6898,Y0.8Pr0.2Ba1Sr1Cu3O6.95,0
1676,6901,Sr1Fe2As1.8P0.2,0
1677,6902,N0.97W1,0
1678,6905,Nb0.35Zr0.35Ti0.3,0
1679,6916,Ba1.6Sr0.4Yb0.85Ca0.15Ca1O6.22,0
1680,6917,Ba1Pb1O1,0
1681,6918,Nd0.5Pr0.5Ba2Cu3O6.95,0
1682,6920,La1Rh1O3,0
1683,6930,La1Ba2Cu2.7Co0.3O7.05,0
1684,6932,Tl1Sr2Y1Cu2O7,0
1685,6936,La1Pt1.7Ge2.3,0
1686,6937,La1.875Ba0.125Cu0.9Zn0.1O4,0
1687,6939,Pr0.8Ca0.2Ba2Cu3O6.785,0
1688,6940,Pr1.9Sr1Ca0.1Cu2O6.078,0
1689,6941,Sr2Cu1O2.99,0
1690,6943,Ba0.98La0.02Fe2As2,0
1691,6944,As1Pd1,0
1692,6948,Eu1Fe2As1.48P0.52,0
1693,6952,Pb2Cu0.9La1.1Cu2O7.87,0
1694,6958,B6Tb0.01Y0.99,0
1695,6960,Pr0.125Ce0.875Pt4Ge12,0
1696,6961,Te1Ti1,0
1697,6962,La2Co1O4,0
1698,6969,Y1Ba2Cu2.1Co0.9O7.21,0
1699,6970,Fe2Zr1,0
1700,6984,Ce0.7Nd0.3Bi1S2F0.5O0.5,0
1701,6985,Y1Ba2Cu2.94Zn0.06O6.42,0
1702,6989,Ca1Ce1,0
1703,6990,Pr1Fe0.975Co0.025As1O1,0
1704,6992,Pb2Sr2Y1Cu3O8.5,0
1705,6997,Ru1Sr1.9La0.1Gd1Cu2O8,0
1706,7002,La2.85Ce0.15Ni2B2N2.7,0
1707,7008,Th1Rh2B2C1,0
1708,7016,La1.2Ba1.8Cu3O7.45,0
1709,7021,Nd1.85Ce0.15Cu1O4.06,0
1710,7023,Au0.5Cu0.5,0
1711,7025,Mg0.95Cr0.05B2,0
1712,7029,Ca1Gd1Cu1Cl1O3,0
1713,7035,La1.67Eu0.2Sr0.18Cu1O4,0
1714,7037,La1.05Sr0.95Cu0.2Co0.8O4,0
1715,7040,Nd1.4Ba1.6Cu3O7.19,0
1716,7043,Mg0.618Au0.382B2,0
1717,7052,K0.7Bi1.3O3,0
1718,7053,Hf1Ru1,0
1719,7061,La1.8Sr0.2Cu0.9Mn0.1O4.01,0
1720,7065,La1.45Sr0.55Cu0.6Ga0.4O4,0
1721,7069,Eu1Fe2As1.74P0.26,0
1722,7072,Y1Cu1O2.55,0
1723,7075,Ba1.6Sr0.4Yb0.9Ca0.1Cu3O6.03,0
1724,7076,Ba2Bi1.5Sb1.5,0
1725,7078,Gd1Co3B2,0
1726,7081,La1.9Sr0.6Ca0.5Cu2O6.062,0
1727,7086,Ir0.9Pt0.1Te2,0
1728,7087,C1Cr2Ga1,0
1729,7092,Y0.85Ca0.15Sr2Cu2.5B0.5O7,0
1730,7095,Np1Co1Ga5,0
1731,7098,Nd0.85Pr0.15Ba2Cu3O6.65,0
1732,7100,Lu0.067Ho0.933Rh4B4,0
1733,7101,Na0.3W1O3,0
1734,7106,Th0.4Y0.6,0
1735,7107,Cu1Ir1Pt1Se4,0
1736,7108,Y1Sr2Cu2.6Ga0.4O6.7,0
1737,7112,Tm1Ir3B2,0
1738,7114,Hg1S1,0
1739,7119,Rb0.25W1O3,0
1740,7123,La1Bi1S2O1,0
1741,7126,Fe1Hf2,0
1742,7128,Y1In2.73Sn0.27,0
1743,7132,La0.8Y0.2Fe0.8Mn0.2As1F0.11O0.89,0
1744,7133,Th1Ru4B4,0
1745,7139,Y0.1Pr0.9Ba2Cu3O7.03,0
1746,7150,Ir0.8Pt0.2Te2,0
1747,7154,Nd0.9Th0.1Ni1O3,0
1748,7159,Gd0.3Pr0.7Ba2Cu3O7,0
1749,7165,H0.73Pd1,0
1750,7168,C1Cd1Ti2,0
1751,7171,Rb0.737Fe1.439Se2,0
1752,7174,Sn0.98In0.008Te1,0
1753,7176,Ba1Fe2As1.72P0.28,0
1754,7177,La1.81Sr0.19Cu1O3.949,0
1755,7182,Ag3Sb1,0
1756,7183,Eu2Ba2Cu2.15Ti1.85O10.85,0
1757,7186,La1.65Sr0.35Cu0.8Fe0.2O4,0
1758,7188,Gd2Rh3Si5,0
1759,7193,Sc2Dy3Ir4Si10,0
1760,7206,Ce1Fe1P1O1,0
1761,7207,Pt1Sb1Te1,0
1762,7211,Nd1.42Ba1.58Cu3O6.94,0
1763,7212,O1Ti1.1,0
1764,7214,V75Ge12.5Sn12.5,0
1765,7218,Pb0.969Tl0.01In0.021Te1,0
1766,7221,Sb1Te2Tl1,0
1767,7223,B1Cr2,0
1768,7224,Sr2Nd1.35Ce0.65Ga1Cu2O91,0
1769,7227,C2Yb1,0
1770,7228,Bi2Sr2Ca1Cu2O7.965,0
1771,7244,Ca1Fe0.9Mn0.1As1F1,0
1772,7251,Cr1Si1,0
1773,7253,Eu1.85Th0.15Cu1O3.98,0
1774,7260,Be13Ce1,0
1775,7261,Pt3Th1,0
1776,7266,U0.6La0.4Pd2Al3,0
1777,7270,Sr2Cu1O3.2,0
1778,7274,Sm0.8Pr0.2Ba2Cu3O6.55,0
1779,7277,Cd0.825Zn0.175,0
1780,7280,Pr3In1,0
1781,7281,Ag1Be2,0
1782,7282,K2Te3,0
1783,7285,Sm1Os4P12,0
1784,7290,Y1Ba2Cu2.94Zn0.06O6.03,0
1785,7291,Cd1Cu1,0
1786,7299,Mn1Sb1,0
1787,7307,Tm1Sn1Ge1,0
1788,7309,Y1Ba2Cu2.97Al0.03O7,0
1789,7314,Tb0.1W1O3,0
1790,7315,Rh1Ti2,0
1791,7322,Eu0.2Pr0.8Ba2Cu3O7,0
1792,7327,As1Cu1,0
